,Minnesota,3a. CH4 from Manure Management in Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CH4 from Manure Management,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,
,,,Number of Animals ('000 head),,Typical Animal Mass (TAM) (kg),,Volatile Solids (VS) ,,"Total VS
(kg/yr)",,Max Pot. Emissions (m3 CH4/ kg VS),,Weighted MCF,,"Emissions
(m3 CH4)",,Emissions (Metric Tons CH4),,Emissions (MMTCH4),,Emissions (MMTCE),,Emissions  (MMTCO2E),,,,,,,,,
10,2003,Heifer Stockers,180.0,,x,,"1,043.0",=," 187,732,911 ",x,0.17,x,0.008,=," 255,317 ",=, 173 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
0,2003,Swine,,,,,[kg VS/1000 kg animal mass/day],,,,,,,,,,,,,,,,,,,,,,,,,
18,2003,Breeding Swine,597.5,x,198,x,2.7,=," 115,671,974 ",x,0.48,x,0.268,=," 14,904,119 ",=," 10,076 ",=,0.010,=,0.077,=,0.282,,,,,,,,,
19,2003,Market Under 60 lbs,"2,230.0",x,16,x,8.8,=," 113,744,629 ",x,0.48,x,0.269,=," 14,665,993 ",=," 9,915 ",=,0.010,=,0.076,=,0.278,,,,,,,,,
20,2003,Market 60-119 lbs,"1,412.5",x,41,x,5.4,=," 113,031,923 ",x,0.48,x,0.269,=," 14,574,098 ",=," 9,853 ",=,0.010,=,0.075,=,0.276,,,,,,,,,
21,2003,Market 120-179 lbs,"1,220.0",x,68,x,5.4,=," 163,081,328 ",x,0.48,x,0.269,=," 21,027,363 ",=," 14,216 ",=,0.014,=,0.109,=,0.398,,,,,,,,,
22,2003,Market over 180 lbs,890.0,x,91,x,5.4,=," 159,192,743 ",x,0.48,x,0.269,=," 20,525,977 ",=," 13,877 ",=,0.014,=,0.106,=,0.389,,,,,,,,,
0,2003,Poultry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2003,Layers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2003,Hens > 1 yr,"11,310.0",x,2,x,10.1,=," 75,290,645 ",x,0.39,x,0.015,=," 440,450 ",=, 298 ,=,0.000,=,0.002,=,0.008,,,,,,,,,
24,2003,Pullets,"3,230.0",x,2,x,10.1,=," 21,502,103 ",x,0.39,x,0.015,=," 125,787 ",=, 85 ,=,0.000,=,0.001,=,0.002,,,,,,,,,
25,2003,Chickens,60.0,x,2,x,10.9,=," 430,335 ",x,0.39,x,0.015,=," 2,517 ",=, 2 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
26,2003,Broilers,"8,145.5",x,1,x,16.2,=," 43,258,475 ",x,0.36,x,0.015,=," 233,596 ",=, 158 ,=,0.000,=,0.001,=,0.004,,,,,,,,,
27,2003,Turkeys,"15,000.0",x,7,x,9.0,=," 333,984,125 ",x,0.36,x,0.015,=," 1,803,514 ",=," 1,219 ",=,0.001,=,0.009,=,0.034,,,,,,,,,
0,2003,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2003,Sheep on Feed,72.4,x,25,x,8.8,=," 5,776,714 ",x,0.36,x,0.008,=," 16,637 ",=, 11 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
30,2003,Sheep Not on Feed,77.6,x,80,x,8.8,=," 19,839,514 ",x,0.19,x,0.003,=," 9,857 ",=, 7 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
31,2003,Goats,23.2,x,64,x,9.5,=," 5,142,419 ",x,0.17,x,0.008,=," 6,994 ",=, 5 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
32,2003,Horses,92.2,x,450,x,8.1,=," 121,966,170 ",x,0.33,x,0.008,=," 321,991 ",=, 218 ,=,0.000,=,0.002,=,0.006,,,,,,,,,
,2003,TOTAL,,,,,,,,,,,,," 128,345,060 ",," 86,769 ",,0.087,,0.663,,2.430,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CH4 from Manure Management,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,,,
,,,Number of Animals ('000 head),,Typical Animal Mass (TAM) (kg),,Volatile Solids (VS) ,,"Total VS
(kg/yr)",,Max Pot. Emissions (m3 CH4/ kg VS),,Weighted MCF,,"Emissions
(m3 CH4)",,Emissions (Metric Tons CH4),,Emissions (MMTCH4),,Emissions (MMTCE),,Emissions  (MMTCO2E),,,,,,,,,
16,,Dairy Cattle,,,,,[kg VS/head/year],,,,,,,,,,,,,,,,,,,,,,,,,
2,2004,Dairy Cows,465.0,,x,,"2,197.7",=," 1,021,931,515 ",x,0.24,x,0.139,=," 34,084,324 ",=," 23,043 ",=,0.023,=,0.176,=,0.645,,,,,,,,,
3,2004,Dairy Replacement Heifers,280.0,,x,,"1,164.1",=," 325,960,808 ",x,0.17,x,0.011,=," 614,200 ",=, 415 ,=,0.000,=,0.003,=,0.012,,,,,,,,,
0,2004,Beef Cattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2004,Feedlot Heifers,100.7,,x,,668.2,=," 67,315,719 ",x,0.33,x,0.011,=," 251,567 ",=, 170 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
16,2004,Feedlot Steer,178.6,,x,,650.8,=," 116,266,384 ",x,0.33,x,0.011,=," 434,502 ",=, 294 ,=,0.000,=,0.002,=,0.008,,,,,,,,,
12,2004,Bulls,35.0,,x,,"1,693.0",=," 59,253,948 ",x,0.17,x,0.008,=," 80,585 ",=, 54 ,=,0.000,=,0.000,=,0.002,,,,,,,,,
14,2004,Calves,485.0,x,123,x,7.3,=," 157,686,870 ",x,0.17,x,0.008,=," 214,454 ",=, 145 ,=,0.000,=,0.001,=,0.004,,,,,,,,,
6,2004,Beef Cows,395.0,,x,,"1,629.8",=," 643,752,902 ",x,0.17,x,0.008,=," 875,504 ",=, 592 ,=,0.001,=,0.005,=,0.017,,,,,,,,,
7,2004,Beef Replacement Heifers,100.0,,x,,"1,043.0",=," 104,302,695 ",x,0.17,x,0.008,=," 141,852 ",=, 96 ,=,0.000,=,0.001,=,0.003,,,,,,,,,
11,2004,Steer Stockers,450.0,,x,,967.1,=," 435,194,881 ",x,0.17,x,0.008,=," 591,865 ",=, 400 ,=,0.000,=,0.003,=,0.011,,,,,,,,,
10,2004,Heifer Stockers,190.0,,x,,"1,043.0",=," 198,175,120 ",x,0.17,x,0.008,=," 269,518 ",=, 182 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
0,2004,Swine,,,,,[kg VS/1000 kg animal mass/day],,,,,,,,,,,,,,,,,,,,,,,,,
18,2004,Breeding Swine,587.5,x,198,x,2.7,=," 114,213,701 ",x,0.48,x,0.250,=," 13,730,730 ",=," 9,283 ",=,0.009,=,0.071,=,0.260,,,,,,,,,
19,2004,Market Under 60 lbs,"2,330.0",x,16,x,8.8,=," 118,845,285 ",x,0.48,x,0.251,=," 14,323,261 ",=," 9,683 ",=,0.010,=,0.074,=,0.271,,,,,,,,,
20,2004,Market 60-119 lbs,"1,427.5",x,41,x,5.4,=," 114,232,262 ",x,0.48,x,0.251,=," 13,767,299 ",=," 9,308 ",=,0.009,=,0.071,=,0.261,,,,,,,,,
21,2004,Market 120-179 lbs,"1,257.5",x,68,x,5.4,=," 168,094,074 ",x,0.48,x,0.251,=," 20,258,737 ",=," 13,696 ",=,0.014,=,0.105,=,0.383,,,,,,,,,
22,2004,Market over 180 lbs,947.5,x,91,x,5.4,=," 169,477,667 ",x,0.48,x,0.251,=," 20,425,488 ",=," 13,809 ",=,0.014,=,0.105,=,0.387,,,,,,,,,
0,2004,Poultry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2004,Layers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2004,Hens > 1 yr,"11,325.0",x,2,x,10.1,=," 75,434,523 ",x,0.39,x,0.015,=," 441,292 ",=, 298 ,=,0.000,=,0.002,=,0.008,,,,,,,,,
24,2004,Pullets,"3,090.0",x,2,x,10.1,=," 20,582,135 ",x,0.39,x,0.015,=," 120,405 ",=, 81 ,=,0.000,=,0.001,=,0.002,,,,,,,,,
25,2004,Chickens,50.0,x,2,x,10.9,=," 359,160 ",x,0.39,x,0.015,=," 2,101 ",=, 1 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
26,2004,Broilers,"8,418.2",x,1,x,16.3,=," 45,167,756 ",x,0.36,x,0.015,=," 243,906 ",=, 165 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
27,2004,Turkeys,"15,500.0",x,7,x,8.9,=," 341,109,533 ",x,0.36,x,0.015,=," 1,841,991 ",=," 1,245 ",=,0.001,=,0.010,=,0.035,,,,,,,,,
0,2004,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2004,Sheep on Feed,67.5,x,25,x,8.7,=," 5,332,150 ",x,0.36,x,0.008,=," 15,357 ",=, 10 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
30,2004,Sheep Not on Feed,72.5,x,80,x,8.7,=," 18,339,200 ",x,0.19,x,0.003,=," 9,112 ",=, 6 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
31,2004,Goats,26.6,x,64,x,9.5,=," 5,897,923 ",x,0.17,x,0.008,=," 8,021 ",=, 5 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
32,2004,Horses,91.7,x,450,x,7.7,=," 115,395,460 ",x,0.33,x,0.008,=," 304,644 ",=, 206 ,=,0.000,=,0.002,=,0.006,,,,,,,,,
,2004,TOTAL,,,,,,,,,,,,," 123,050,716 ",," 83,190 ",,0.083,,0.635,,2.329,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CH4 from Manure Management,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,
,,,Number of Animals ('000 head),,Typical Animal Mass (TAM) (kg),,Volatile Solids (VS) ,,"Total VS
(kg/yr)",,Max Pot. Emissions (m3 CH4/ kg VS),,Weighted MCF,,"Emissions
(m3 CH4)",,Emissions (Metric Tons CH4),,Emissions (MMTCH4),,Emissions (MMTCE),,Emissions  (MMTCO2E),,,,,,,,,
17,,Dairy Cattle,,,,,[kg VS/head/year],,,,,,,,,,,,,,,,,,,,,,,,,
2,2005,Dairy Cows,460.0,,x,,"2,236.4",=," 1,028,761,740 ",x,0.24,x,0.157,=," 38,847,836 ",=," 26,263 ",=,0.026,=,0.201,=,0.735,,,,,,,,,
3,2005,Dairy Replacement Heifers,270.0,,x,,"1,162.5",=," 313,870,388 ",x,0.17,x,0.011,=," 599,400 ",=, 405 ,=,0.000,=,0.003,=,0.011,,,,,,,,,
0,2005,Beef Cattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2005,Feedlot Heifers,94.5,,x,,672.9,=," 63,567,142 ",x,0.33,x,0.012,=," 241,339 ",=, 163 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
16,2005,Feedlot Steer,169.0,,x,,653.0,=," 110,377,727 ",x,0.33,x,0.012,=," 419,060 ",=, 283 ,=,0.000,=,0.002,=,0.008,,,,,,,,,
12,2005,Bulls,40.0,,x,,"1,696.8",=," 67,872,297 ",x,0.17,x,0.008,=," 92,306 ",=, 62 ,=,0.000,=,0.000,=,0.002,,,,,,,,,
14,2005,Calves,510.0,x,123,x,7.4,=," 168,297,540 ",x,0.17,x,0.008,=," 228,885 ",=, 155 ,=,0.000,=,0.001,=,0.004,,,,,,,,,
6,2005,Beef Cows,395.0,,x,,"1,632.7",=," 644,921,869 ",x,0.17,x,0.008,=," 877,094 ",=, 593 ,=,0.001,=,0.005,=,0.017,,,,,,,,,
7,2005,Beef Replacement Heifers,95.0,,x,,"1,045.6",=," 99,329,563 ",x,0.17,x,0.008,=," 135,088 ",=, 91 ,=,0.000,=,0.001,=,0.003,,,,,,,,,
11,2005,Steer Stockers,440.0,,x,,970.5,=," 427,012,529 ",x,0.17,x,0.008,=," 580,737 ",=, 393 ,=,0.000,=,0.003,=,0.011,,,,,,,,,
10,2005,Heifer Stockers,190.0,,x,,"1,045.6",=," 198,659,126 ",x,0.17,x,0.008,=," 270,176 ",=, 183 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
0,2005,Swine,,,,,[kg VS/1000 kg animal mass/day],,,,,,,,,,,,,,,,,,,,,,,,,
18,2005,Breeding Swine,585.0,x,198,x,2.7,=," 114,203,312 ",x,0.48,x,0.275,=," 15,091,174 ",=," 10,203 ",=,0.010,=,0.078,=,0.286,,,,,,,,,
19,2005,Market Under 60 lbs,"2,352.5",x,16,x,8.8,=," 119,992,932 ",x,0.48,x,0.276,=," 15,899,345 ",=," 10,749 ",=,0.011,=,0.082,=,0.301,,,,,,,,,
20,2005,Market 60-119 lbs,"1,455.0",x,41,x,5.4,=," 116,432,883 ",x,0.48,x,0.276,=," 15,427,630 ",=," 10,430 ",=,0.010,=,0.080,=,0.292,,,,,,,,,
21,2005,Market 120-179 lbs,"1,247.5",x,68,x,5.4,=," 166,757,342 ",x,0.48,x,0.276,=," 22,095,739 ",=," 14,938 ",=,0.015,=,0.114,=,0.418,,,,,,,,,
22,2005,Market over 180 lbs,935.0,x,91,x,5.4,=," 167,241,814 ",x,0.48,x,0.276,=," 22,159,933 ",=," 14,981 ",=,0.015,=,0.114,=,0.419,,,,,,,,,
0,2005,Poultry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2005,Layers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2005,Hens > 1 yr,"11,125.0",x,2,x,10.1,=," 74,145,591 ",x,0.39,x,0.015,=," 433,752 ",=, 293 ,=,0.000,=,0.002,=,0.008,,,,,,,,,
24,2005,Pullets,"3,520.0",x,2,x,10.1,=," 23,459,998 ",x,0.39,x,0.015,=," 137,241 ",=, 93 ,=,0.000,=,0.001,=,0.003,,,,,,,,,
25,2005,Chickens,45.0,x,2,x,11.0,=," 323,737 ",x,0.39,x,0.015,=," 1,894 ",=, 1 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
26,2005,Broilers,"8,527.3",x,1,x,16.5,=," 46,219,951 ",x,0.36,x,0.015,=," 249,588 ",=, 169 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
27,2005,Turkeys,"14,833.3",x,7,x,8.8,=," 322,603,114 ",x,0.36,x,0.015,=," 1,742,057 ",=," 1,178 ",=,0.001,=,0.009,=,0.033,,,,,,,,,
0,2005,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2005,Sheep on Feed,70.2,x,25,x,8.6,=," 5,491,801 ",x,0.36,x,0.008,=," 15,816 ",=, 11 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
30,2005,Sheep Not on Feed,74.8,x,80,x,8.6,=," 18,711,616 ",x,0.19,x,0.003,=," 9,297 ",=, 6 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
31,2005,Goats,30.0,x,64,x,9.5,=," 6,653,428 ",x,0.17,x,0.008,=," 9,049 ",=, 6 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
32,2005,Horses,91.2,x,450,x,7.3,=," 108,892,139 ",x,0.33,x,0.008,=," 287,475 ",=, 194 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
,2005,TOTAL,,,,,,,,,,,,," 135,851,912 ",," 91,844 ",,0.092,,0.701,,2.572,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CH4 from Manure Management,,,,,,,2006,,,,,,,,,,,,,,,,,,,,,,,
,,,Number of Animals ('000 head),,Typical Animal Mass (TAM) (kg),,Volatile Solids (VS) ,,"Total VS
(kg/yr)",,Max Pot. Emissions (m3 CH4/ kg VS),,Weighted MCF,,"Emissions
(m3 CH4)",,Emissions (Metric Tons CH4),,Emissions (MMTCH4),,Emissions (MMTCE),,Emissions  (MMTCO2E),,,,,,,,,
18,,Dairy Cattle,,,,,[kg VS/head/year],,,,,,,,,,,,,,,,,,,,,,,,,
2,2006,Dairy Cows,450.0,,x,,"2,274.0",=," 1,023,302,318 ",x,0.24,x,0.163,=," 40,125,325 ",=," 27,127 ",=,0.027,=,0.207,=,0.760,,,,,,,,,
3,2006,Dairy Replacement Heifers,270.0,,x,,"1,165.2",=," 314,616,299 ",x,0.17,x,0.011,=," 600,070 ",=, 406 ,=,0.000,=,0.003,=,0.011,,,,,,,,,
0,2006,Beef Cattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2006,Feedlot Heifers,96.7,,x,,670.2,=," 64,840,162 ",x,0.33,x,0.011,=," 245,528 ",=, 166 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
16,2006,Feedlot Steer,175.8,,x,,651.4,=," 114,511,432 ",x,0.33,x,0.011,=," 433,616 ",=, 293 ,=,0.000,=,0.002,=,0.008,,,,,,,,,
12,2006,Bulls,35.0,,x,,"1,710.2",=," 59,857,557 ",x,0.17,x,0.008,=," 81,406 ",=, 55 ,=,0.000,=,0.000,=,0.002,,,,,,,,,
14,2006,Calves,500.0,x,123,x,7.5,=," 167,415,165 ",x,0.17,x,0.008,=," 227,685 ",=, 154 ,=,0.000,=,0.001,=,0.004,,,,,,,,,
6,2006,Beef Cows,390.0,,x,,"1,644.4",=," 641,309,082 ",x,0.17,x,0.008,=," 872,180 ",=, 590 ,=,0.001,=,0.005,=,0.017,,,,,,,,,
7,2006,Beef Replacement Heifers,95.0,,x,,"1,049.0",=," 99,653,949 ",x,0.17,x,0.008,=," 135,529 ",=, 92 ,=,0.000,=,0.001,=,0.003,,,,,,,,,
11,2006,Steer Stockers,470.0,,x,,967.7,=," 454,841,360 ",x,0.17,x,0.008,=," 618,584 ",=, 418 ,=,0.000,=,0.003,=,0.012,,,,,,,,,
10,2006,Heifer Stockers,180.0,,x,,"1,049.0",=," 188,818,008 ",x,0.17,x,0.008,=," 256,792 ",=, 174 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
0,2006,Swine,,,,,[kg VS/1000 kg animal mass/day],,,,,,,,,,,,,,,,,,,,,,,,,
18,2006,Breeding Swine,577.5,x,198,x,2.7,=," 113,208,697 ",x,0.48,x,0.265,=," 14,411,312 ",=," 9,743 ",=,0.010,=,0.074,=,0.273,,,,,,,,,
19,2006,Market Under 60 lbs,"2,400.0",x,16,x,8.8,=," 122,415,744 ",x,0.48,x,0.266,=," 15,607,864 ",=," 10,552 ",=,0.011,=,0.081,=,0.295,,,,,,,,,
20,2006,Market 60-119 lbs,"1,512.5",x,41,x,5.4,=," 121,034,183 ",x,0.48,x,0.266,=," 15,431,717 ",=," 10,433 ",=,0.010,=,0.080,=,0.292,,,,,,,,,
21,2006,Market 120-179 lbs,"1,295.0",x,68,x,5.4,=," 173,106,820 ",x,0.48,x,0.266,=," 22,070,917 ",=," 14,921 ",=,0.015,=,0.114,=,0.418,,,,,,,,,
22,2006,Market over 180 lbs,965.0,x,91,x,5.4,=," 172,607,861 ",x,0.48,x,0.266,=," 22,007,301 ",=," 14,878 ",=,0.015,=,0.114,=,0.417,,,,,,,,,
0,2006,Poultry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2006,Layers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2006,Hens > 1 yr,"11,133.0",x,2,x,10.2,=," 74,242,186 ",x,0.39,x,0.015,=," 434,317 ",=, 294 ,=,0.000,=,0.002,=,0.008,,,,,,,,,
24,2006,Pullets,"3,082.0",x,2,x,10.2,=," 20,552,809 ",x,0.39,x,0.015,=," 120,234 ",=, 81 ,=,0.000,=,0.001,=,0.002,,,,,,,,,
25,2006,Chickens,13.0,x,2,x,11.0,=," 93,666 ",x,0.39,x,0.015,=, 548 ,=, 0 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
26,2006,Broilers,"8,345.5",x,1,x,16.7,=," 45,691,366 ",x,0.36,x,0.015,=," 246,733 ",=, 167 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
27,2006,Turkeys,"15,000.0",x,7,x,8.7,=," 322,349,750 ",x,0.36,x,0.015,=," 1,740,689 ",=," 1,177 ",=,0.001,=,0.009,=,0.033,,,,,,,,,
0,2006,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2006,Sheep on Feed,75.7,x,25,x,8.5,=," 5,854,534 ",x,0.36,x,0.008,=," 16,861 ",=, 11 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
30,2006,Sheep Not on Feed,79.3,x,80,x,8.5,=," 19,645,971 ",x,0.19,x,0.003,=," 9,761 ",=, 7 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
31,2006,Goats,33.4,x,64,x,9.5,=," 7,408,932 ",x,0.17,x,0.008,=," 10,076 ",=, 7 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
32,2006,Horses,90.7,x,450,x,6.9,=," 102,456,207 ",x,0.33,x,0.008,=," 270,484 ",=, 183 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
,2006,TOTAL,,,,,,,,,,,,," 135,975,532 ",," 91,928 ",,0.092,,0.702,,2.574,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CH4 from Manure Management,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,
,,,Number of Animals ('000 head),,Typical Animal Mass (TAM) (kg),,Volatile Solids (VS) ,,"Total VS
(kg/yr)",,Max Pot. Emissions (m3 CH4/ kg VS),,Weighted MCF,,"Emissions
(m3 CH4)",,Emissions (Metric Tons CH4),,Emissions (MMTCH4),,Emissions (MMTCE),,Emissions  (MMTCO2E),,,,,,,,,
19,,Dairy Cattle,,,,,[kg VS/head/year],,,,,,,,,,,,,,,,,,,,,,,,,
2,2007,Dairy Cows,455.0,,x,,"2,458.0",=," 1,118,384,735 ",x,0.24,x,0.174,=," 46,671,218 ",=," 31,553 ",=,0.032,=,0.241,=,0.883,,,,,,,,,
3,2007,Dairy Replacement Heifers,270.0,,x,,"1,257.9",=," 339,627,027 ",x,0.17,x,0.011,=," 649,343 ",=, 439 ,=,0.000,=,0.003,=,0.012,,,,,,,,,
0,2007,Beef Cattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2007,Feedlot Heifers,92.0,,x,,671.6,=," 61,821,109 ",x,0.33,x,0.012,=," 235,041 ",=, 159 ,=,0.000,=,0.001,=,0.004,,,,,,,,,
16,2007,Feedlot Steer,168.8,,x,,654.4,=," 110,450,218 ",x,0.33,x,0.012,=," 419,926 ",=, 284 ,=,0.000,=,0.002,=,0.008,,,,,,,,,
12,2007,Bulls,35.0,,x,,"1,642.8",=," 57,497,216 ",x,0.17,x,0.008,=," 78,196 ",=, 53 ,=,0.000,=,0.000,=,0.001,,,,,,,,,
14,2007,Calves,520.0,x,123,x,7.6,=," 176,593,575 ",x,0.17,x,0.008,=," 240,167 ",=, 162 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
6,2007,Beef Cows,405.0,,x,,"1,578.4",=," 639,236,211 ",x,0.17,x,0.008,=," 869,361 ",=, 588 ,=,0.001,=,0.004,=,0.016,,,,,,,,,
7,2007,Beef Replacement Heifers,100.0,,x,,"1,006.6",=," 100,660,164 ",x,0.17,x,0.008,=," 136,898 ",=, 93 ,=,0.000,=,0.001,=,0.003,,,,,,,,,
11,2007,Steer Stockers,480.0,,x,,923.1,=," 443,074,504 ",x,0.17,x,0.008,=," 602,581 ",=, 407 ,=,0.000,=,0.003,=,0.011,,,,,,,,,
10,2007,Heifer Stockers,175.0,,x,,"1,006.6",=," 176,155,287 ",x,0.17,x,0.008,=," 239,571 ",=, 162 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
0,2007,Swine,,,,,[kg VS/1000 kg animal mass/day],,,,,,,,,,,,,,,,,,,,,,,,,
18,2007,Breeding Swine,600.0,x,198,x,2.7,=," 118,107,248 ",x,0.48,x,0.269,=," 15,248,733 ",=," 10,309 ",=,0.010,=,0.079,=,0.289,,,,,,,,,
19,2007,Market Under 60 lbs,"2,600.0",x,16,x,8.8,=," 132,617,056 ",x,0.48,x,0.270,=," 17,185,922 ",=," 11,619 ",=,0.012,=,0.089,=,0.325,,,,,,,,,
20,2007,Market 60-119 lbs,"1,650.0",x,41,x,5.4,=," 132,037,290 ",x,0.48,x,0.270,=," 17,110,790 ",=," 11,568 ",=,0.012,=,0.088,=,0.324,,,,,,,,,
21,2007,Market 120-179 lbs,"1,345.0",x,68,x,5.4,=," 179,790,481 ",x,0.48,x,0.270,=," 23,299,154 ",=," 15,752 ",=,0.016,=,0.120,=,0.441,,,,,,,,,
22,2007,Market over 180 lbs,"1,030.0",x,91,x,5.4,=," 184,234,298 ",x,0.48,x,0.270,=," 23,875,031 ",=," 16,141 ",=,0.016,=,0.123,=,0.452,,,,,,,,,
0,2007,Poultry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2007,Layers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2007,Hens > 1 yr,"10,268.0",x,2,x,10.2,=," 68,513,710 ",x,0.39,x,0.015,=," 400,805 ",=, 271 ,=,0.000,=,0.002,=,0.008,,,,,,,,,
24,2007,Pullets,"3,401.0",x,2,x,10.2,=," 22,693,331 ",x,0.39,x,0.015,=," 132,756 ",=, 90 ,=,0.000,=,0.001,=,0.003,,,,,,,,,
25,2007,Chickens,44.0,x,2,x,11.0,=," 317,506 ",x,0.39,x,0.015,=," 1,857 ",=, 1 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
26,2007,Broilers,"8,472.7",x,1,x,16.8,=," 46,852,062 ",x,0.36,x,0.015,=," 253,001 ",=, 171 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
27,2007,Turkeys,"15,500.0",x,7,x,8.6,=," 329,087,346 ",x,0.36,x,0.015,=," 1,777,072 ",=," 1,201 ",=,0.001,=,0.009,=,0.034,,,,,,,,,
0,2007,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
